trade_id,timestamp,contract,action,price,volume,offset,commission,fee,quote,pr_long,pr_short,ta_long,ta_short,eg_long,eg_short,flag
a2179daa-5db4-4f69-b197-85faf6ca0404,2025-05-22 11:29:30.153848,PR509,SELL,5964.0,2,OPEN,1.813799999999901,450.8890000000001,5964,0,10,20,0,4,0,1
a2179daa-5db4-4f69-b197-85faf6ca0404,2025-05-22 11:29:30.182694,TA509,BUY,4708.0,5,OPEN,15.0,450.8890000000001,4706,0,10,25,0,4,0,1
a2179daa-5db4-4f69-b197-85faf6ca0404,2025-05-22 11:29:30.240971,eg2509,BUY,4413.0,1,OPEN,4.0,450.8890000000001,4411,0,10,25,0,5,0,1
